,Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,Education Speaciality,Employment Status,GPA,PCRF,GRST,CAUF,INFA,ABIR,SERU,TOSL,APMR,DTFH,QWLM,N/A,Total Regestration,Y
1799,160ed2ce-6340-4bde-b9a8-0b196bac62eb,25,ذكر,منطقة الرياض,الرياض,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,متقدم,حضوري,2022-12-21,2023-02-02,44,نعم,البكالوريوس,علوم الحاسبات,موظف,4.67,9,2,28,11,0,0,0,16,0,0,5,71,0
1800,160ed2ce-6340-4bde-b9a8-0b196bac62eb,25,ذكر,منطقة الرياض,الرياض,3488740a-30b9-45d0-a727-6633335e4216,PCRF,PCRF,متقدم,حضوري,2023-05-28,2023-06-01,5,نعم,البكالوريوس,علوم الحاسبات,موظف,4.67,9,2,28,11,0,0,0,16,0,0,5,71,0
1801,160ed2ce-6340-4bde-b9a8-0b196bac62eb,25,ذكر,منطقة الرياض,الرياض,d88df56f-8f15-4758-9dd5-8e4fce0db0e0,CAUF,SWPS,مبتدئ,حضوري,2022-10-09,2022-10-13,5,نعم,البكالوريوس,علوم الحاسبات,موظف,4.67,9,2,28,11,0,0,0,16,0,0,5,71,0
1802,fedd1fe7-b9eb-4a91-9780-fe7c78540e42,29,أنثى,منطقة الرياض,الرياض,476e7d2f-c531-4689-a425-4093f43ce655,PCRF,PCRF,مبتدئ,عن بعد,2023-10-01,2023-10-05,5,نعم,الماجستير,Information systems with concentration in cyber security Management and information Assurance,موظف,4.65,2,0,0,1,0,0,0,0,0,0,0,3,0
1803,53583860-103c-43ea-8ce3-539e6133687b,22,ذكر,منطقة الرياض,الرياض,0fd748b8-4824-4d2d-83b6-914b64d384ea,CAUF,SWPS,مبتدئ,حضوري,2023-01-08,2023-03-02,54,نعم,البكالوريوس,علوم الحاسب,موظف,4.63,0,0,5,3,0,0,0,1,0,0,0,9,0
1804,53583860-103c-43ea-8ce3-539e6133687b,22,ذكر,منطقة الرياض,الرياض,3c11e482-907a-4b68-9017-6a8e22688a9c,TOSL,TOSL,مبتدئ,حضوري,2023-08-13,2023-08-17,5,نعم,البكالوريوس,علوم الحاسب,موظف,4.63,0,0,5,3,0,0,0,1,0,0,0,9,0
1805,66d07474-e59f-4133-b6fc-022e4bf2df50,36,ذكر,منطقة الرياض,الرياض,9b4cedaa-fac0-4eac-aa4b-b05b6a0c97ff,PCRF,PCRF,متوسط,حضوري,2024-01-07,2024-01-18,12,نعم,البكالوريوس,إدارة الشبكات,موظف,3.75,5,0,3,3,0,0,0,0,0,0,3,14,0
1806,ca34d3f5-f919-4c84-977c-2cc2ffebddcf,22,أنثى,منطقة الرياض,الرياض,f02dbb17-623e-4a07-8125-4ea43c793ba3,CAUF,SWPS,مبتدئ,عن بعد,2022-06-12,2022-06-16,5,لا,الدبلوم,الترجمة بلغة الاشارة,خريج,4.78,0,0,2,0,0,0,0,0,0,0,0,2,1
1807,ad82df68-e45a-445c-a5b7-47305e84de70,21,أنثى,منطقة مكة المكرمة,جدة,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,متقدم,عن بعد,2023-04-30,2023-05-11,12,لا,البكالوريوس,Artificial Intelligence,طالب,4.75,3,0,2,1,0,0,0,6,0,0,0,12,1
1808,51de7194-817b-4e14-8c6e-e6014174794f,25,أنثى,منطقة الرياض,الرياض,bb30a929-46df-4648-9224-4d7739bdb61f,APMR,SRTA,متوسط,حضوري,2023-01-29,2023-02-02,5,لا,البكالوريوس,نظم معلومات,موظف,4.85,0,0,0,0,0,0,0,1,0,0,0,1,0
1809,51de7194-817b-4e14-8c6e-e6014174794f,25,أنثى,منطقة الرياض,الرياض,4c255030-eed6-40ca-bd10-ff197b3ce310,APMR,SRTA,متوسط,حضوري,2023-01-29,2023-02-02,5,لا,البكالوريوس,نظم معلومات,موظف,4.85,0,0,0,0,0,0,0,1,0,0,0,1,0
1810,3e8f8de3-8f00-4134-82ed-1661a693e80d,27,أنثى,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,متوسط,حضوري,2022-09-25,2022-09-27,3,نعم,البكالوريوس,نظم معلومات,موظف,4.0,0,1,0,1,0,0,0,0,0,0,0,2,0
1811,085b6710-eaee-486a-8f23-d1e54be37910,24,ذكر,منطقة الرياض,الرياض,0a189924-a682-4deb-80c9-5525ebd2b9da,CAUF,SWPS,مبتدئ,عن بعد,2022-12-04,2022-12-22,19,لا,البكالوريوس,نظم معلومات,خريج,4.0,1,0,7,1,0,0,0,0,0,0,0,9,0
1812,d918158e-1f14-4ecd-b410-fd4fa60acdd2,29,أنثى,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,عن بعد,2023-03-05,2023-03-16,12,نعم,البكالوريوس,علوم حاسب,موظف,4.6,0,0,0,0,0,0,0,1,0,0,0,1,0
1813,2e54425b-54c3-413f-98a8-5fc128b1a808,24,أنثى,منطقة الرياض,الرياض,fcfa11cb-7c8f-40af-8922-aa0e38b2ba63,CAUF,SWPS,مبتدئ,حضوري,2022-09-25,2022-09-29,5,نعم,البكالوريوس,اللغة الفرنسية والترجمة,غير موظف,4.32,3,0,16,7,0,0,0,2,0,0,0,28,0
1814,5f3df35b-865d-4987-a4c4-2af23f103a0d,31,أنثى,منطقة الرياض,الرياض,c49987af-b421-4b88-b36a-a0ec91d95aa3,GRST,INFA,متوسط,حضوري,2023-05-07,2023-05-11,5,نعم,البكالوريوس,تقنية معلومات,موظف,2.35,2,1,1,1,0,0,0,0,0,0,0,5,0
1815,b2a5ca4b-32bf-4b19-b246-24112a0cf12c,25,ذكر,منطقة الرياض,الرياض,531f48de-b31b-487a-8326-30d8e7dd5254,CAUF,ERST,متوسط,حضوري,2023-02-05,2023-03-02,26,نعم,البكالوريوس,هندسة كهربائية,موظف,4.6000000000000005,3,0,2,0,2,1,0,3,0,0,0,11,0
1816,a99f6a3e-6e23-4deb-8e47-c58e4879281d,24,أنثى,منطقة تبوك,تبوك,f9381e31-e034-4ece-87e1-3012a22e222e,CAUF,SWPS,مبتدئ,عن بعد,2023-05-07,2023-07-25,80,نعم,البكالوريوس,علوم حاسب,عمل حر,4.99,0,0,1,0,0,0,0,0,0,0,0,1,0
1817,78b5a3e4-387f-45c6-8fc1-b296bd57855d,22,أنثى,المنطقة الشرقية,الخفجي,774699c7-15e8-484e-9045-efe5905866aa,APMR,SRTA,متوسط,عن بعد,2022-11-06,2022-11-10,5,نعم,البكالوريوس,غير متخصص,طالب,3.75,2,0,3,2,0,0,0,3,0,0,5,15,0
1818,78b5a3e4-387f-45c6-8fc1-b296bd57855d,22,أنثى,المنطقة الشرقية,الخفجي,0a189924-a682-4deb-80c9-5525ebd2b9da,CAUF,SWPS,مبتدئ,عن بعد,2022-12-04,2022-12-22,19,نعم,البكالوريوس,غير متخصص,طالب,3.75,2,0,3,2,0,0,0,3,0,0,5,15,0
1819,941a8596-0ece-4013-9ac3-535ea24937a0,21,أنثى,منطقة مكة المكرمة,جدة,6fa2fce7-a84d-48d7-b71b-99ae9bae7865,CAUF,SWPS,متوسط,حضوري,2023-02-19,2023-03-16,26,نعم,البكالوريوس,هندسة برمجيات,طالب,4.64,2,0,3,0,0,0,0,0,0,0,1,6,0
1820,8cb0cc98-19d7-4472-8220-4c3753a104f7,24,أنثى,منطقة الرياض,الرياض,0fd748b8-4824-4d2d-83b6-914b64d384ea,CAUF,SWPS,مبتدئ,حضوري,2023-01-08,2023-03-02,54,نعم,البكالوريوس,تقنية المعلومات,غير موظف,3.96,0,0,4,0,0,0,0,1,0,0,1,6,0
1821,9e49e829-fa3f-41e5-b3ef-79d47a012b27,26,ذكر,منطقة الرياض,الرياض,33bc9c70-789e-46cd-a207-f1ee3a738f43,APMR,KLTM,متوسط,حضوري,2023-07-09,2023-08-03,26,نعم,البكالوريوس,هندسة حاسب آلي وشبكات,غير موظف,3.44,0,0,0,0,0,0,0,0,0,0,0,1,0
1822,b1be762a-fd07-413e-a011-2bd5ed466a92,26,ذكر,منطقة الرياض,الرياض,4957a013-46a7-419c-93d5-ebf3741ab2a1,PCRF,PCRF,مبتدئ,عن بعد,2023-07-16,2023-08-03,19,نعم,البكالوريوس,هندسة حاسب الي,موظف,2.99,3,1,3,2,0,0,0,2,0,0,0,11,0
1823,2cc2d3bb-a0b0-4643-9ecf-5fbf169a6fe8,27,ذكر,منطقة الرياض,الرياض,d650205d-956e-4479-9e4f-153a362c28d9,APMR,SRTA,متوسط,حضوري,2023-11-12,2023-11-16,5,لا,البكالوريوس,الإعاقة العقلية,موظف,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0
1824,425052e2-a7bb-4897-8c18-d9893333a463,23,أنثى,المنطقة الشرقية,القطيف,fc4f3306-9a9a-4577-8262-2861edf5d3cb,CAUF,SWPS,مبتدئ,حضوري,2022-09-11,2022-09-15,5,نعم,البكالوريوس,هندسة البرمجيات,طالب,3.75,1,0,3,0,0,0,0,0,0,0,0,4,0
1825,ebfa068b-e907-4da4-adf2-891111262ca8,26,ذكر,منطقة الرياض,الرياض,f4781655-baa0-421c-af96-8bb8df6590c4,PCRF,PCRF,مبتدئ,حضوري,2023-06-11,2023-06-15,5,نعم,البكالوريوس,نظم معلومات,موظف,4.0,2,0,2,1,0,0,0,0,0,0,0,5,0
1826,150b32a6-b597-4234-8f14-dda82fc5a977,22,أنثى,منطقة مكة المكرمة,جدة,f525fd4a-d0bd-4278-b69b-1824604d6092,SERU,ERST,متوسط,عن بعد,2023-11-12,2023-11-16,5,نعم,البكالوريوس,نظم المعلومات,طالب,3.0,0,0,3,0,0,0,0,3,0,0,6,12,0
1827,89ccf7ab-78c1-4722-816f-ec66c39e9b15,24,أنثى,منطقة الرياض,الرياض,b9d1b38d-44e0-4943-a008-8cb527a88f3c,APMR,SRTA,متوسط,حضوري,2023-07-30,2023-08-03,5,لا,البكالوريوس,تربيه خاصة صعوبات تعلم,موظف,4.6,0,0,1,0,0,0,0,2,0,0,0,3,1
1828,862fd3c2-baba-4f73-a1d3-64a0c1cbf911,24,أنثى,منطقة الحدود الشمالية,رفحاء,f525fd4a-d0bd-4278-b69b-1824604d6092,SERU,ERST,متوسط,عن بعد,2023-11-12,2023-11-16,5,لا,البكالوريوس,نظم المعلومات,طالب,4.0,3,1,2,0,0,0,0,2,0,0,10,18,0
1829,82a1f9a3-685d-4c9d-9fcf-ab5a0da7aa68,34,ذكر,منطقة الرياض,الرياض,fcfa11cb-7c8f-40af-8922-aa0e38b2ba63,CAUF,SWPS,مبتدئ,حضوري,2022-09-25,2022-09-29,5,نعم,البكالوريوس,التقنيه,خريج,3.1,0,0,2,0,0,0,0,2,0,0,0,4,0
1830,d87275eb-04c6-447d-bdf3-6269061de860,22,ذكر,منطقة تبوك,تبوك,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,متوسط,عن بعد,2023-09-17,2023-09-28,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.0,0,0,9,1,0,0,0,4,0,0,8,22,0
1831,74147983-e7ba-4838-8461-9a1fc15ec2d6,23,أنثى,منطقة الرياض,الرياض,7820fea0-6794-4b09-a31c-addee650e67c,CAUF,SWPS,مبتدئ,حضوري,2023-05-28,2023-06-08,12,لا,البكالوريوس,علوم الحاسب,موظف,3.5,2,0,2,2,0,0,0,2,0,0,0,8,1
1832,c37dd987-df43-413d-9de6-60496a76c94e,35,ذكر,منطقة الرياض,الرياض,642f04b2-67f8-4403-98f1-c5c5755eb358,CAUF,SWPS,متوسط,حضوري,2023-08-13,2023-08-17,5,لا,الدبلوم,Radiology Technologist,موظف,4.28,0,0,1,0,0,0,0,0,0,0,0,1,1
1833,291ee34e-6d1d-4493-a933-f49bb1da3cfb,39,ذكر,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,متوسط,حضوري,2022-09-25,2022-09-27,3,لا,البكالوريوس,ادارة اعمال,موظف,3.61,0,1,0,1,0,0,0,0,0,0,0,2,1
1834,fe7ab4b4-1321-4081-8a8a-f829b636815b,20,أنثى,منطقة الباحة,الباحة,621097d4-b367-4606-8c17-1810a0f75f52,PCRF,PCRF,مبتدئ,حضوري,2023-07-16,2023-08-03,19,نعم,البكالوريوس,تقنية المعلومات,طالب,3.75,1,0,1,0,0,0,0,3,0,0,2,7,0
1835,fe7ab4b4-1321-4081-8a8a-f829b636815b,20,أنثى,منطقة الباحة,الباحة,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,متوسط,عن بعد,2023-10-08,2023-10-12,5,نعم,البكالوريوس,تقنية المعلومات,طالب,3.75,1,0,1,0,0,0,0,3,0,0,2,7,0
1836,f94c2093-964a-4342-b572-6ca1af884704,24,ذكر,منطقة الرياض,الرياض,aa87165d-cbde-4453-baca-1c8c03775e39,CAUF,CRDP,مبتدئ,حضوري,2023-11-26,2024-01-11,47,نعم,البكالوريوس,الهندسة الكهربائية,موظف,5.0,0,0,1,0,0,0,0,0,0,0,1,2,0
1837,da799011-d1db-45d9-ba08-ed226daed311,26,ذكر,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.015712,0,0,0,0,0,0,0,0,0,0,0,1,0
1838,e18d1c10-0fbe-4b5b-8793-9360892f72f8,23,أنثى,منطقة الرياض,الرياض,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,متقدم,حضوري,2023-03-19,2023-03-23,5,نعم,البكالوريوس,تقنية معلومات,خريج,3.84,4,1,11,5,0,0,0,1,0,0,0,22,0
1839,535e44c9-217a-4fd1-8e53-b7e0f487c343,25,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,متقدم,حضوري,2023-10-15,2023-10-19,5,نعم,البكالوريوس,علوم الحاسبات,موظف,4.68,0,1,1,1,0,0,0,0,0,0,1,4,0
1840,535e44c9-217a-4fd1-8e53-b7e0f487c343,25,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,مبتدئ,حضوري,2023-10-29,2023-11-09,12,نعم,البكالوريوس,علوم الحاسبات,موظف,4.68,0,1,1,1,0,0,0,0,0,0,1,4,0
1841,fa12e990-db97-4864-a79f-e584cde15884,29,ذكر,منطقة مكة المكرمة,العاصمة المقدسة,daf89fda-a75f-487c-a30c-0b65de513e32,CAUF,SWPS,مبتدئ,عن بعد,2023-07-16,2023-07-20,5,لا,البكالوريوس,نظم المعلومات,موظف,2.5,0,0,0,0,0,0,0,0,0,0,1,1,1
1842,3c3aaa2f-8f4c-4e1c-952a-74a152c33d39,23,أنثى,منطقة مكة المكرمة,العاصمة المقدسة,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,متوسط,عن بعد,2023-09-17,2023-09-28,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.9,0,0,0,1,0,0,0,2,0,0,3,6,0
1843,1cd13f09-9216-4af3-a56f-f3ead45dd758,26,ذكر,منطقة الرياض,الرياض,8321b238-a67b-41fe-a70c-87eb262e42f8,PCRF,PCRF,مبتدئ,حضوري,2023-09-10,2023-09-21,12,نعم,البكالوريوس,تقنية المعلومات,موظف - طالب,4.55,1,0,1,0,0,0,0,0,0,0,3,5,0
1844,c038fee9-5341-427f-b40f-fa220416e879,33,ذكر,منطقة الرياض,الرياض,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,مبتدئ,حضوري,2022-10-16,2022-10-20,5,لا,البكالوريوس,أنظمة الاتصالات,طالب,4.81,0,0,1,0,0,0,0,0,0,0,0,1,0
1845,dc3f8e0a-bc3d-4c92-8770-ba2b94b7919a,40,ذكر,منطقة الرياض,الرياض,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,INFA,مبتدئ,عن بعد,2022-07-03,2022-07-07,5,نعم,البكالوريوس,أصول الدين,موظف,3.58,0,0,2,0,0,0,0,1,0,0,0,3,0
1846,52a2c7bc-b07e-463a-b7d6-b79022a0133f,38,أنثى,منطقة الرياض,الرياض,797a1a4b-a456-42e4-abe9-322460e625d2,PCRF,PCRF,مبتدئ,حضوري,2023-12-24,2023-12-28,5,لا,الماجستير,علوم تطبيقية,موظف,4.0,0,0,1,0,0,0,0,4,0,0,3,8,0
1847,d0859585-9318-4bfd-b04f-14fe688fb83b,31,ذكر,منطقة الرياض,الرياض,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,TOSL,متوسط,حضوري,2023-05-14,2023-06-22,40,نعم,البكالوريوس,شبكات الحاسب الآلي,موظف,5.0,10,1,0,4,0,0,0,0,0,0,11,26,0
1848,8d550074-5412-4471-9194-7be7a610b859,23,ذكر,منطقة الرياض,الرياض,e087e1ff-ee27-4ead-b267-e73ef638ad3f,APMR,SRTA,متوسط,حضوري,2022-09-04,2022-09-07,4,نعم,البكالوريوس,علوم الحاسب,خريج,4.5,0,0,2,1,0,0,0,5,0,0,0,8,0
1849,8d550074-5412-4471-9194-7be7a610b859,23,ذكر,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,علوم الحاسب,خريج,4.5,0,0,2,1,0,0,0,5,0,0,0,8,0
1850,22dab78b-f092-4076-8bb8-07c571a7a8cb,35,أنثى,منطقة الرياض,الرياض,28272145-7f6f-468a-bf20-77fe1cb4bb15,CAUF,SWPS,متوسط,حضوري,2023-05-28,2023-06-08,12,نعم,البكالوريوس,نظم معلومات,موظف,3.0625,4,1,4,1,0,0,0,0,0,0,0,10,0
1851,d218a217-21ed-41a7-94a9-3961bc77b5f7,38,أنثى,منطقة الرياض,الرياض,8605fbf3-9000-4492-b066-e2f1523abc79,CAUF,SWPS,مبتدئ,حضوري,2022-10-02,2022-10-20,19,نعم,البكالوريوس,نظم معلومات,موظف,3.0,0,0,2,0,0,0,0,1,0,0,0,3,0
1852,79875424-caab-4318-a98b-ab69a33d4a50,27,أنثى,منطقة الرياض,الرياض,3c11e482-907a-4b68-9017-6a8e22688a9c,TOSL,TOSL,مبتدئ,حضوري,2023-08-13,2023-08-17,5,نعم,البكالوريوس,تقنية المعلومات,موظف,3.45,3,0,1,1,0,0,0,2,0,0,2,9,0
1853,891c738f-95b4-42c9-827b-47f45dbbf968,29,ذكر,منطقة الرياض,الرياض,113ce0f0-b356-4d08-bc53-f31156beefa6,INFA,INFA,متوسط,حضوري,2022-11-13,2022-12-08,26,لا,البكالوريوس,أمن سيبراني,غير موظف,4.73,1,0,0,0,0,0,0,0,0,0,0,1,0
1854,1b1df846-977c-4672-80f3-5ad75a15f2eb,23,ذكر,منطقة الرياض,الرياض,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,SWPS,مبتدئ,حضوري,2022-11-06,2022-12-29,54,نعم,البكالوريوس,Health Information Systems,غير موظف,3.83,0,1,0,0,0,0,0,1,0,0,0,2,0
1855,f7015fcd-29b0-4f6a-95e2-41c078e4b7e9,26,أنثى,منطقة الرياض,الرياض,53efebf0-6779-48c2-9c72-2e0e7c2bf175,PCRF,PCRF,مبتدئ,حضوري,2023-01-15,2023-01-19,5,نعم,البكالوريوس,information technology,خريج,3.4375,4,0,0,4,0,0,0,0,0,0,0,8,0
1856,613b15e9-e745-4284-ac6b-e59729804bd9,23,أنثى,منطقة الرياض,الرياض,e94942dd-8684-4746-97ae-df567b9b0a4a,PCRF,PCRF,مبتدئ,عن بعد,2023-05-14,2023-05-25,12,لا,البكالوريوس,دراسات اسلاميه,طالب,4.77,0,0,2,0,0,0,0,0,0,0,0,2,0
1857,99005529-d02c-4604-89e3-995cc33491d8,24,أنثى,منطقة مكة المكرمة,جدة,cc8e4e42-65d5-4fa1-82f9-6c6c2d508b60,APMR,SWPS,متوسط,حضوري,2023-04-02,2023-04-06,5,لا,البكالوريوس,نظم المعلومات الإدارية,موظف,3.75,0,0,3,0,0,0,0,1,0,0,1,5,1
1858,5874d844-d70d-4405-ac99-5ace627acf9b,22,أنثى,منطقة الرياض,الرياض,3ec67853-6b57-48cc-9bc6-956e286a7c65,CAUF,ERST,متوسط,حضوري,2023-04-02,2023-04-06,5,لا,البكالوريوس,تقنية المعلومات,طالب,3.76,1,0,11,1,0,2,0,2,0,0,0,17,1
1859,e4cc52d0-1e56-4bd0-a224-82f97aa8751e,28,ذكر,منطقة مكة المكرمة,العاصمة المقدسة,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,متوسط,حضوري,2023-03-05,2023-03-09,5,نعم,البكالوريوس,تقنية المعلومات,موظف - طالب,3.75,8,0,3,3,0,0,0,1,0,0,4,19,0
1860,e4cc52d0-1e56-4bd0-a224-82f97aa8751e,28,ذكر,منطقة مكة المكرمة,العاصمة المقدسة,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,مبتدئ,حضوري,2023-04-02,2023-04-06,5,نعم,البكالوريوس,تقنية المعلومات,موظف - طالب,3.75,8,0,3,3,0,0,0,1,0,0,4,19,0
1861,85c4f66c-7763-4a70-a641-972a0b63a824,27,أنثى,منطقة الرياض,الرياض,120fdcdc-7390-415a-99a4-18eb542343e1,CAUF,ERST,متوسط,عن بعد,2023-06-04,2023-06-15,12,لا,الماجستير,تربية فنية,خريج,4.54,0,0,2,0,0,0,0,0,0,0,0,2,0
1862,c928bfa1-a675-46e4-97b2-694cfe28b35c,24,ذكر,المنطقة الشرقية,الأحساء,c8b4f6d3-7705-4373-b2e0-a110f416e893,CAUF,SWPS,مبتدئ,عن بعد,2022-07-31,2022-09-22,54,نعم,البكالوريوس,علوم الحاسبات,موظف,3.75,2,0,4,0,0,0,0,0,0,0,1,7,0
1863,c928bfa1-a675-46e4-97b2-694cfe28b35c,24,ذكر,المنطقة الشرقية,الأحساء,d1407f07-2b9d-4b24-a37e-cadf8a28c8d8,CAUF,SWPS,مبتدئ,حضوري,2023-04-30,2023-06-22,54,نعم,البكالوريوس,علوم الحاسبات,موظف,3.75,2,0,4,0,0,0,0,0,0,0,1,7,0
1864,6590e597-92bf-4a8d-9af9-506fd3eab41f,29,أنثى,منطقة الرياض,الرياض,120fdcdc-7390-415a-99a4-18eb542343e1,CAUF,ERST,متوسط,عن بعد,2023-06-04,2023-06-15,12,لا,الماجستير,الرياضيات التطبيقية,غير موظف,4.0,0,0,5,1,1,0,0,10,0,0,1,18,1
1865,d6ca2a50-9e8e-484f-ba0e-e3fa436e015c,25,أنثى,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,نظم معلومات,موظف,4.66,0,3,4,0,0,1,0,0,0,0,0,8,0
1866,d6ca2a50-9e8e-484f-ba0e-e3fa436e015c,25,أنثى,منطقة الرياض,الرياض,e087e1ff-ee27-4ead-b267-e73ef638ad3f,APMR,SRTA,متوسط,حضوري,2022-09-04,2022-09-07,4,نعم,البكالوريوس,نظم معلومات,موظف,4.66,0,3,4,0,0,1,0,0,0,0,0,8,0
1867,0a5b8690-f3aa-488a-9f06-892191caec15,23,أنثى,منطقة الرياض,الرياض,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,مبتدئ,حضوري,2023-04-02,2023-04-06,5,نعم,البكالوريوس,تقنية المعلومات,خريج,3.92,7,0,1,1,0,0,0,1,0,0,0,10,0
1868,6e724c06-f5a8-40b2-a337-a3068ec16799,29,أنثى,منطقة الرياض,الرياض,b3c56c6d-dd46-4f26-93ee-c16e211aa3b9,PCRF,PCRF,مبتدئ,حضوري,2023-08-27,2023-09-07,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.18,4,0,1,1,0,0,0,0,0,0,4,10,0
1869,6e724c06-f5a8-40b2-a337-a3068ec16799,29,أنثى,منطقة الرياض,الرياض,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,متوسط,حضوري,2023-01-08,2023-01-19,12,نعم,البكالوريوس,علوم الحاسبات,موظف - طالب,4.18,4,0,1,1,0,0,0,0,0,0,4,10,0
1870,cff03eca-fc5e-4e07-9083-f0e8bc063aab,29,أنثى,منطقة الرياض,الرياض,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,SWPS,مبتدئ,عن بعد,2022-11-06,2022-12-29,54,لا,البكالوريوس,Software Engineering,موظف,4.2125,0,0,0,0,0,1,0,0,0,0,1,2,0
1871,56b9a523-9c0d-4619-80f1-c1055327917a,23,أنثى,منطقة الرياض,الرياض,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,متوسط,حضوري,2023-02-19,2023-03-02,12,نعم,البكالوريوس,تقنية المعلومات,غير موظف,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
1872,56b9a523-9c0d-4619-80f1-c1055327917a,23,أنثى,منطقة الرياض,الرياض,5542d077-6fd7-4fc7-a3b2-bab9367991b9,PCRF,PCRF,مبتدئ,حضوري,2023-02-19,2023-03-02,12,نعم,البكالوريوس,تقنية المعلومات,غير موظف,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
1873,54e6b54b-e7f9-4b16-8582-c92f9892ed2f,20,أنثى,منطقة الرياض,الرياض,5bc0a5dc-023b-42f1-b93a-852605abdbc9,CAUF,SWPS,مبتدئ,عن بعد,2023-02-19,2023-02-21,3,نعم,ثانوي,تقنية معلومات,عمل حر,4.6,0,0,2,0,1,0,0,0,0,0,0,3,0
1874,5ac5ad29-2dd0-499e-bfd7-ca0968fbad98,28,أنثى,منطقة الرياض,الرياض,1f09a274-8f35-41a1-9a5e-61a5f1cb98fc,TOSL,TOSL,متوسط,حضوري,2023-07-23,2023-09-14,54,نعم,الماجستير,Information technology,غير موظف,4.66,3,0,0,3,0,0,0,0,0,0,0,6,0
1875,5543af22-453a-41cd-bcca-42b21d4376bd,37,أنثى,منطقة حائل,حائل,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,مبتدئ,عن بعد,2023-04-02,2023-04-06,5,لا,الماجستير,نظم المعلومات,موظف,4.91,1,0,1,0,0,0,0,0,0,0,0,2,0
1876,5543af22-453a-41cd-bcca-42b21d4376bd,37,أنثى,منطقة حائل,حائل,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,متوسط,عن بعد,2023-05-14,2023-11-02,173,لا,الماجستير,نظم المعلومات,موظف,4.91,1,0,1,0,0,0,0,0,0,0,0,2,1
1877,8bc7f82d-8d61-4aec-9ace-ee38d90a4a55,23,أنثى,منطقة القصيم,بريدة,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,متقدم,عن بعد,2023-04-30,2023-05-11,12,نعم,البكالوريوس,علوم الحاسب,طالب,4.62,2,0,1,0,0,0,0,4,0,0,0,7,0
1878,b24dfdc9-3619-414a-a728-e18c898304fa,29,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,متقدم,حضوري,2023-09-03,2023-09-14,12,نعم,البكالوريوس,نظم المعلومات,موظف,3.0,0,0,1,1,0,0,0,0,0,0,1,3,0
